path,source_id,group_id,source_path,kelas,label,subjenis,partition,is_augmented,transform,motif_complexity_score,small_contour_count,glcm_entropy,glcm_homogeneity,lbp_entropy,fft_peak_ratio
dataset_batik/batik/Batik Sekar Jagad/0.jpg,aefd54b84960,aefd54b84960,dataset_batik/batik/Batik Sekar Jagad/0.jpg,batik,1,Batik Sekar Jagad,development,False,original,318.2013816833496,1449.0,7.288313541208057,0.36794163687327053,6.724213283753789,13.420649397113847
dataset_batik/batik/Batik Sekar Jagad/1.jpg,4cf5c0621088,4cf5c0621088,dataset_batik/batik/Batik Sekar Jagad/1.jpg,batik,1,Batik Sekar Jagad,development,False,original,329.4780387878418,1507.0,6.9696440420374906,0.40989794495716725,6.547917264538107,21.136414514935485
dataset_batik/batik/Batik Sekar Jagad/37.jpg,cf833bbbc2d2,cf833bbbc2d2,dataset_batik/batik/Batik Sekar Jagad/37.jpg,batik,1,Batik Sekar Jagad,development,False,original,189.7681121826172,1852.0,6.844889997027353,0.4859663600465899,6.0814387955864415,26.67992293815985
dataset_batik/batik/Batik Sekar Jagad/38.jpg,4887f2b0b9db,4887f2b0b9db,dataset_batik/batik/Batik Sekar Jagad/38.jpg,batik,1,Batik Sekar Jagad,development,False,original,293.0018081665039,1474.0,7.413206549661114,0.35619091183699936,6.67783445995817,19.042851493946237
dataset_batik/batik/Batik Sekar Jagad/54.jpg,e5f8bb3aa14e,e5f8bb3aa14e,dataset_batik/batik/Batik Sekar Jagad/54.jpg,batik,1,Batik Sekar Jagad,development,False,original,141.83916091918945,1845.0,7.116053888689278,0.4282631499400875,5.971002699095331,43.67170400891279
dataset_batik/batik/Solo_Parang/001.jpg,54bfb8bd54ab,54bfb8bd54ab,dataset_batik/batik/Solo_Parang/001.jpg,batik,1,Solo_Parang,development,False,original,104.92248916625977,1359.0,6.807581322978425,0.4619964105248759,5.970267405879426,88.46304842254152
dataset_batik/batik/Solo_Parang/0010.jpg,6442e19a4f03,6442e19a4f03,dataset_batik/batik/Solo_Parang/0010.jpg,batik,1,Solo_Parang,development,False,original,105.16461181640625,773.0,6.15638593357844,0.5529192213673282,6.276383266287202,138.34043296261072
dataset_batik/batik/Solo_Parang/0011.jpg,32d738243497,32d738243497,dataset_batik/batik/Solo_Parang/0011.jpg,batik,1,Solo_Parang,development,False,original,118.45415878295898,943.0,6.675923153687892,0.5168654917855993,6.476390576772475,73.84379555981664
dataset_batik/batik/Solo_Parang/0012.jpg,de330aa7d1a2,de330aa7d1a2,dataset_batik/batik/Solo_Parang/0012.jpg,batik,1,Solo_Parang,development,False,original,79.96007919311523,1073.0,6.885650694000062,0.44552451403139903,6.309818461760296,114.94739677102065
dataset_batik/batik/Solo_Parang/0013.jpg,0f308677eb60,0f308677eb60,dataset_batik/batik/Solo_Parang/0013.jpg,batik,1,Solo_Parang,development,False,original,177.7064971923828,1078.0,7.236864802738032,0.38098102625461316,6.426504725938624,39.4130416635958
dataset_batik/batik/Solo_Parang/0014.jpg,fa24684732b1,fa24684732b1,dataset_batik/batik/Solo_Parang/0014.jpg,batik,1,Solo_Parang,development,False,original,11.993270874023438,222.0,5.829067358909915,0.5840647064667011,5.854285447189122,174.3635316756805
dataset_batik/batik/Solo_Parang/0016.jpg,ae689bfb028c,ae689bfb028c,dataset_batik/batik/Solo_Parang/0016.jpg,batik,1,Solo_Parang,development,False,original,35.44488525390625,632.0,6.789182238500969,0.4430831168925295,6.271924945691562,141.97244267960403
dataset_batik/batik/Solo_Parang/0017.jpg,ec9825accca7,grp_ec9825accca7,dataset_batik/batik/Solo_Parang/0017.jpg,batik,1,Solo_Parang,development,False,original,32.3136100769043,791.0,6.229757431306874,0.5316608047687844,6.298687864057932,102.9351928000534
dataset_batik/batik/Solo_Parang/0020.jpg,6ee03ea4ad8e,6ee03ea4ad8e,dataset_batik/batik/Solo_Parang/0020.jpg,batik,1,Solo_Parang,development,False,original,209.75909423828125,1583.0,7.044844847050813,0.4080098237592126,6.2292566391626645,71.70867505594809
dataset_batik/batik/Solo_Parang/0021.jpg,fc1e0904dd28,grp_ec9825accca7,dataset_batik/batik/Solo_Parang/0021.jpg,batik,1,Solo_Parang,development,False,original,31.709716796875,776.0,6.228418248322077,0.5348300091880945,6.289870975720101,104.8315260425662
dataset_batik/batik/Solo_Parang/0022.jpg,cc4ed19c721d,cc4ed19c721d,dataset_batik/batik/Solo_Parang/0022.jpg,batik,1,Solo_Parang,development,False,original,80.11188125610352,727.0,6.858375651335272,0.47651768842838993,6.326826430776219,76.66668282324314
dataset_batik/batik/Solo_Parang/0024.jpg,9650ae0e9e81,9650ae0e9e81,dataset_batik/batik/Solo_Parang/0024.jpg,batik,1,Solo_Parang,development,False,original,252.5787811279297,1367.0,7.28827257715912,0.3718486001680053,6.558152626857377,95.17414842039935
dataset_batik/batik/Solo_Parang/0025.jpg,418868e904b3,418868e904b3,dataset_batik/batik/Solo_Parang/0025.jpg,batik,1,Solo_Parang,development,False,original,85.88479614257812,792.0,6.583537202899956,0.5262675656091683,6.468477413220306,62.02944682765902
dataset_batik/batik/Solo_Parang/0027.jpg,232973849352,232973849352,dataset_batik/batik/Solo_Parang/0027.jpg,batik,1,Solo_Parang,development,False,original,176.46429443359375,1136.0,7.114553396441651,0.4236853521957535,6.504128227880738,52.24177939421096
dataset_batik/batik/Solo_Parang/0028.jpg,9fb8bf36fd8b,grp_204cc85f05f5,dataset_batik/batik/Solo_Parang/0028.jpg,batik,1,Solo_Parang,development,False,original,114.153076171875,1262.0,6.674905628017389,0.46166536932023916,5.972752222979612,112.13534536016844
dataset_batik/batik/Solo_Parang/0029.jpg,7df4d5dd4fc0,7df4d5dd4fc0,dataset_batik/batik/Solo_Parang/0029.jpg,batik,1,Solo_Parang,development,False,original,29.625892639160156,545.0,6.092522898392868,0.5153676950397984,6.190175768039669,149.28866943981754
dataset_batik/batik/Solo_Parang/0030.jpg,a10f0a7e53bd,a10f0a7e53bd,dataset_batik/batik/Solo_Parang/0030.jpg,batik,1,Solo_Parang,development,False,original,99.34513092041016,1159.0,6.8098640645166935,0.4872611110945628,6.168564923136259,60.50214549724452
dataset_batik/batik/Solo_Parang/0031.jpg,798dd241fbb7,798dd241fbb7,dataset_batik/batik/Solo_Parang/0031.jpg,batik,1,Solo_Parang,development,False,original,129.18658065795898,1097.0,6.507142523316957,0.5063967605384043,6.356279635951118,101.93604178885865
dataset_batik/batik/Solo_Parang/0032.jpg,3db0cabb6a47,grp_3db0cabb6a47,dataset_batik/batik/Solo_Parang/0032.jpg,batik,1,Solo_Parang,development,False,original,94.24220657348633,829.0,6.694536171285151,0.4822378710482236,6.094256052259755,111.35752034315664
